customer_id,customer_name,mobile,city,customer_type,join_date,email
6954,Wakeeta Date,3951364107,Surat,Wholesale,2025-06-11,ugolla@example.net
6955,Madhavi Bose,7453885002,Surat,Wholesale,2023-11-15,vrishti78@example.net
6956,Wridesh Johal,7335557883,Ahmedabad,Wholesale,2024-01-15,balchatresh@example.org
6957,Omya Sant,5739904060,Bhavnagar,Wholesale,2024-06-29,xaviertrivedi@example.net
6958,Balvan Raghavan,4052977265,Bhavnagar,Retail,2026-06-16,avniranganathan@example.org
6959,Warinder Mutti,9799211026,Vapi,Wholesale,2024-11-12,lakshmimemon@example.net
6960,Jyoti Dhingra,7521155086,Vadodara,Wholesale,2024-04-16,deviurishilla@example.com
6961,Nachiket Dutta,8861897983,Surat,Retail,2024-09-12,yuvraj85@example.com
6962,Maanav Kurian,9609225026,Anand,Wholesale,2025-07-08,ubikapalan@example.net
6963,Nirja Verma,1240943203,Surat,Wholesale,2023-12-23,sehgaljairaj@example.com
6964,Nitesh Sahni,4671761959,Jamnagar,Wholesale,2023-07-27,tanveershroff@example.org
6965,Aadi Biswas,8525200882,Bhavnagar,Retail,2025-08-15,gabaharish@example.org
6966,Ishanvi Kapoor,2488151069,Surat,Wholesale,2026-04-02,gillaarav@example.net
6967,Kai Tripathi,5117780211,Gandhinagar,Retail,2025-11-23,ucherian@example.org
6968,Aarnav Warrior,926657006,Surat,Wholesale,2024-05-16,ikshitaghose@example.org
6969,Qabil Chaudhuri,6761158183,Bhavnagar,Wholesale,2024-05-22,suhanibassi@example.org
6970,Aarna Venkataraman,429662916,Jamnagar,Wholesale,2025-04-12,harish90@example.com
6971,Gaurav Date,9694013822,Jamnagar,Wholesale,2024-11-26,ishwar00@example.net
6972,Vincent Ray,2584272053,Ahmedabad,Wholesale,2024-10-06,chakrabartiadya@example.net
6973,Samaksh Chandran,5170289067,Gandhinagar,Retail,2024-07-27,vshah@example.org
6974,Advika Goda,3407315920,Rajkot,Wholesale,2023-07-14,mmitter@example.net
6975,Gayathri Bains,6168011103,Vadodara,Retail,2023-12-23,udyati65@example.org
6976,Charles Kala,9481282327,Jamnagar,Wholesale,2026-03-31,harshilmann@example.com
6977,Isha Gour,7537093253,Vadodara,Wholesale,2024-04-27,osha06@example.org
6978,Balendra Lala,5058070047,Rajkot,Retail,2026-05-20,vrinda47@example.org
6979,Pooja Warrior,3605702440,Surat,Retail,2025-09-19,nayarladli@example.net
6980,Ati Varma,4564909717,Anand,Retail,2023-11-17,warinder99@example.net
6981,Theodore Dave,8947615073,Bharuch,Wholesale,2023-09-10,hayerjagrati@example.com
6982,Warjas Wagle,5792878191,Bhavnagar,Wholesale,2023-08-27,qram@example.com
6983,Ishanvi Parekh,1934640817,Bhavnagar,Wholesale,2025-06-30,faris94@example.org
6984,Falan Jha,6127102739,Jamnagar,Wholesale,2026-01-07,natarajankrish@example.net
6985,Barkha Sarna,1370674772,Jamnagar,Retail,2024-04-27,naiktara@example.net
6986,Gauri Sama,6065416860,Bhavnagar,Retail,2023-12-22,lekha69@example.org
6987,Karan Om,2940391097,Rajkot,Retail,2025-02-12,dgupta@example.net
6988,Indira Oommen,1699502847,Surat,Retail,2026-04-18,kadakiabaljiwan@example.com
6989,Manya Palan,1034773886,Jamnagar,Retail,2024-02-25,varugheseshaurya@example.org
6990,Amrita Raghavan,7231325918,Bharuch,Wholesale,2025-10-05,laban53@example.org
6991,Forum Banik,9678673750,Vapi,Retail,2024-05-20,abhiramjani@example.org
6992,Edhitha Samra,4069377251,Rajkot,Wholesale,2024-03-06,srana@example.com
6993,Rajeshri Bawa,6226781131,Anand,Retail,2025-03-13,jason91@example.net
6994,Kabir Bassi,2723355481,Jamnagar,Retail,2025-07-12,bprashad@example.org
6995,Jagdish Sule,9977272536,Surat,Wholesale,2026-06-03,ychaudhuri@example.net
6996,Raghav Chowdhury,458562944,Anand,Wholesale,2025-08-29,maxkant@example.org
6997,George Gola,56795491,Rajkot,Wholesale,2024-12-10,paninibhatt@example.com
6998,Aditya Shankar,8579290542,Gandhinagar,Wholesale,2024-01-11,tanvi35@example.org
6999,Amara Nayar,5416427179,Bhavnagar,Retail,2024-03-06,yadavchandran@example.com
7000,Rushil Kuruvilla,6428327298,Ahmedabad,Wholesale,2026-04-24,parsanimrat@example.org
7001,Idika Palan,4872030776,Gandhinagar,Retail,2025-05-26,adweta96@example.org
7002,Tristan Vyas,4509154395,Vadodara,Wholesale,2025-12-06,gtrivedi@example.org
7003,Prisha Manda,9987397225,Bharuch,Wholesale,2026-04-23,ramakrishnanyauvani@example.net
7004,Yoshita Sarin,7619938265,Jamnagar,Retail,2024-07-01,gagate@example.com
7005,Lakshmi Suresh,4638903164,Ahmedabad,Wholesale,2024-02-04,choudharydarpan@example.com
7006,Nachiket Nori,5123561887,Bhavnagar,Retail,2026-05-25,djoshi@example.net
7007,Simon Ghosh,5688609239,Ahmedabad,Retail,2024-01-14,omya96@example.org
7008,Yadavi Deshpande,7250488018,Bharuch,Wholesale,2023-12-14,ypuri@example.org
7009,Gautam Shukla,2238470954,Vapi,Retail,2024-03-06,othaman@example.net
7010,Ishani Bose,8201454760,Bhavnagar,Wholesale,2026-05-22,ekanshom@example.com
7011,Praneel Gupta,8747107694,Anand,Retail,2026-03-25,isehgal@example.org
7012,Karan Bhalla,2061252671,Bharuch,Wholesale,2023-08-24,ganga72@example.org
7013,Chanakya Prabhakar,4222259908,Surat,Retail,2024-05-25,matthewdayal@example.com
7014,Bishakha Loke,7753072383,Anand,Wholesale,2024-09-12,krishnanjeet@example.com
7015,Anusha Korpal,2265306879,Rajkot,Retail,2026-06-13,yvarkey@example.net
7016,Matthew Mahal,8718683599,Gandhinagar,Retail,2026-05-15,chaudhariinaya@example.com
7017,Chatura Gola,93002089,Rajkot,Wholesale,2026-03-03,katavinaya@example.org
7018,Zarna Chada,9179596393,Surat,Wholesale,2025-12-25,naksh55@example.net
7019,David Dutta,6376596489,Vapi,Retail,2023-12-05,yadavi51@example.org
7020,Raagini Muni,6378512884,Vadodara,Retail,2023-08-28,fthakur@example.org
7021,Raagini Keer,7425566671,Anand,Wholesale,2025-08-05,vigdarpan@example.org
7022,Urishilla Chowdhury,996618252,Jamnagar,Retail,2026-03-20,lnanda@example.net
7023,Aayush Ray,2377436518,Jamnagar,Retail,2023-09-07,lohitmann@example.net
7024,Kai Munshi,357324215,Vapi,Retail,2025-10-14,guppal@example.org
7025,Vincent Agrawal,6324925009,Ahmedabad,Retail,2025-03-09,sandhuwatika@example.com
7026,Ekiya Pal,3389305357,Vapi,Wholesale,2023-10-04,daksh87@example.net
7027,Yashawini Sarma,1283204019,Ahmedabad,Wholesale,2024-08-13,rajagopalanturvi@example.org
7028,Balhaar Mukhopadhyay,904221328,Surat,Wholesale,2024-03-25,devanshbatra@example.org
7029,Urvashi Gara,6064578407,Jamnagar,Wholesale,2024-11-02,yohannanomkaar@example.com
7030,Balvan Krishna,5286868459,Rajkot,Wholesale,2025-06-11,chaudharyvidhi@example.com
7031,Tanveer Viswanathan,5720387025,Vadodara,Wholesale,2024-05-21,wyatt41@example.net
7032,Ayaan Nagarajan,6697528510,Vapi,Wholesale,2025-05-29,vanyadutta@example.com
7033,Unnati Kala,2289188416,Ahmedabad,Retail,2026-06-18,manan18@example.net
7034,Bachittar Atwal,1559380433,Ahmedabad,Wholesale,2024-07-15,golavasatika@example.net
7035,Indali Chanda,9225968273,Vadodara,Wholesale,2026-04-19,rdey@example.com
7036,Zaid Shah,9278162215,Ahmedabad,Wholesale,2025-04-06,palanjyoti@example.org
7037,Girik Kohli,985111506,Bhavnagar,Wholesale,2026-01-26,arout@example.net
7038,Saumya Kota,3190352804,Jamnagar,Retail,2024-10-31,hemal07@example.net
7039,Harish Mahajan,328938010,Rajkot,Retail,2023-07-15,bishakha85@example.org
7040,Ethan Ranganathan,131952277,Jamnagar,Retail,2025-07-05,yutika23@example.net
7041,Qadim Goyal,8540439462,Gandhinagar,Retail,2023-08-22,saniliam@example.net
7042,George Luthra,8768137493,Gandhinagar,Wholesale,2025-02-19,jackray@example.org
7043,Wriddhish Singhal,6004901499,Gandhinagar,Retail,2023-09-08,jeetsachar@example.net
7044,Vamakshi Sabharwal,9125740325,Ahmedabad,Wholesale,2024-01-18,omazaan@example.com
7045,Utkarsh Gour,3792693890,Gandhinagar,Wholesale,2023-08-28,qtata@example.net
7046,Nikita Sathe,6501748134,Bharuch,Retail,2025-12-27,shankaraarush@example.net
7047,Faraj Sagar,9671374211,Jamnagar,Wholesale,2023-11-01,geetikawalla@example.com
7048,Baghyawati Chandra,2873640411,Jamnagar,Wholesale,2026-07-04,oscarchaudry@example.net
7049,Vaishnavi Ratti,2110810617,Bharuch,Retail,2026-05-28,manbir20@example.org
7050,Isha Rege,1763559004,Gandhinagar,Retail,2025-07-17,tailorzaid@example.com
7051,Warhi Balakrishnan,3736025074,Ahmedabad,Retail,2025-04-29,ekajalall@example.org
7052,Anirudh Zachariah,3887798217,Rajkot,Retail,2024-02-21,pgolla@example.net
7053,Lohit Varkey,9962402585,Rajkot,Wholesale,2026-04-23,patrickpurohit@example.net
7054,Lakshmi Kulkarni,6887777373,Vapi,Wholesale,2024-06-28,jghose@example.com
7055,Pratyush Shan,5187951259,Vapi,Retail,2025-03-03,kavya87@example.com
7056,Janya Lalla,8678351623,Surat,Retail,2025-07-22,loyalbina@example.net
7057,Lucky Gill,4976405181,Jamnagar,Wholesale,2025-12-21,ikalla@example.com
7058,Nakul Choudhry,552774377,Gandhinagar,Wholesale,2024-04-09,siyengar@example.org
7059,Hema Menon,8332952110,Surat,Retail,2026-01-31,xdugar@example.net
7060,Jeet Johal,2671810619,Rajkot,Wholesale,2026-02-14,rachita22@example.net
7061,Chameli Mann,7271981407,Bhavnagar,Wholesale,2024-01-10,triya50@example.net
7062,Ekavir Nayar,2242448537,Gandhinagar,Wholesale,2023-11-01,boraaadhya@example.net
7063,Nathan Lalla,6573407346,Rajkot,Wholesale,2025-04-29,akrishna@example.org
7064,Anita Gopal,9779348535,Bharuch,Retail,2025-03-06,faqid01@example.net
7065,Atharv Bir,8659540734,Rajkot,Wholesale,2025-11-23,saumyapandit@example.net
7066,Joshua Pandya,9813489733,Bharuch,Retail,2024-05-17,kashish13@example.com
7067,Keya Ratta,2250004282,Bhavnagar,Retail,2025-05-21,atibansal@example.org
7068,Rushil Parikh,5973671211,Rajkot,Retail,2023-08-29,girindranayak@example.net
7069,Chatresh Kari,7612169904,Ahmedabad,Retail,2024-08-04,lekhavarma@example.com
7070,Qasim De,9232662920,Jamnagar,Wholesale,2024-06-20,dalbirhalder@example.com
7071,Chavvi Solanki,6303005641,Bharuch,Wholesale,2026-04-18,patilikshita@example.org
7072,Dalaja Dhawan,2527707899,Anand,Wholesale,2024-02-03,choudharychakrika@example.org
7073,Barkha Maharaj,9640862005,Bhavnagar,Wholesale,2024-04-06,yanand@example.com
7074,Anvi Cheema,5059029450,Vadodara,Retail,2025-03-31,lalchatura@example.com
7075,Vinaya Dubey,2813238622,Bhavnagar,Wholesale,2025-02-15,qabil92@example.net
7076,Aradhana Bhakta,4437515778,Jamnagar,Retail,2025-02-25,hoommen@example.com
7077,Rudra Tripathi,2997900800,Ahmedabad,Retail,2026-06-06,ridhi40@example.org
7078,Falguni Pau,7611598198,Gandhinagar,Retail,2024-03-31,onveerhayer@example.com
7079,Aarnav Bali,9198550059,Jamnagar,Retail,2025-06-22,chaaya40@example.net
7080,Dalaja Raju,6182128004,Ahmedabad,Retail,2025-12-01,deolleela@example.com
7081,Manthan Deol,6439892466,Bhavnagar,Wholesale,2025-08-12,sundaramaarini@example.org
7082,Anirudh Mittal,5734623094,Rajkot,Wholesale,2024-06-22,mekhalabhagat@example.com
7083,Yashica Dave,8915572830,Bhavnagar,Wholesale,2023-09-25,hiralkhanna@example.org
7084,Omkaar Kalla,569020382,Bharuch,Retail,2025-03-09,srinivasrehaan@example.net
7085,Samarth Bir,6521359536,Bhavnagar,Retail,2024-08-30,psinha@example.net
7086,Aayush Vasa,7515642330,Bhavnagar,Wholesale,2024-09-15,charlesmani@example.net
7087,Forum Nath,7441221601,Gandhinagar,Wholesale,2023-09-27,osami@example.org
7088,Rehaan Bobal,3032810982,Bhavnagar,Retail,2025-05-07,idikamanda@example.net
7089,Irya Kibe,8251729187,Bhavnagar,Retail,2024-10-21,rlala@example.com
7090,Nidra Sen,1314203080,Vadodara,Retail,2026-02-05,bwagle@example.org
7091,Abhiram Morar,5557451955,Bhavnagar,Retail,2023-08-25,nsibal@example.com
7092,Rachana Saini,1923324445,Surat,Wholesale,2023-09-25,brijesh13@example.org
7093,Nidra Lalla,42950120,Surat,Retail,2023-08-05,gnarayanan@example.net
7094,Qadim Saha,2129224835,Rajkot,Wholesale,2023-08-24,jackchacko@example.com
7095,Jagdish Anand,7233879882,Gandhinagar,Wholesale,2023-10-01,vaishnavikala@example.net
7096,Aayush Wason,1128657352,Rajkot,Retail,2024-01-24,upadhriti08@example.net
7097,Omya Palla,8688678058,Anand,Wholesale,2025-02-27,lallajatin@example.net
7098,Maanas Arya,6597381636,Bhavnagar,Retail,2025-06-12,anvi85@example.net
7099,Tejas Hans,4674358815,Vapi,Wholesale,2025-01-28,bbath@example.com
7100,Ladli Kapoor,3354560385,Bhavnagar,Wholesale,2024-11-18,tmajumdar@example.org
7101,Hamsini Biswas,2497561549,Bharuch,Retail,2024-10-10,vswaminathan@example.net
7102,Pahal Comar,2665913368,Ahmedabad,Retail,2024-10-17,mdatta@example.com
7103,Chandresh Dalal,4461619433,Surat,Wholesale,2023-07-11,omagar@example.net
7104,Yadavi Sarna,1207403825,Jamnagar,Retail,2025-03-31,yashawini14@example.org
7105,Utkarsh Butala,9884088144,Surat,Retail,2026-06-21,max89@example.net
7106,Naksh Tank,1221779276,Vadodara,Retail,2025-12-23,wardabadal@example.com
7107,Wakeeta Walia,1102893122,Rajkot,Wholesale,2026-06-23,rajata29@example.org
7108,Yashvi Dugar,7140817740,Gandhinagar,Wholesale,2025-12-09,rgoyal@example.org
7109,Dhriti Devan,3989571969,Ahmedabad,Retail,2024-07-15,frederickbal@example.net
7110,Madhavi Bahri,3555694835,Jamnagar,Retail,2024-10-01,arya06@example.org
7111,Aarini Sankaran,1684269203,Bhavnagar,Wholesale,2024-09-01,netra06@example.com
7112,Vedhika Saini,4736077741,Gandhinagar,Wholesale,2024-01-20,tsuresh@example.net
7113,Mahika Char,189905222,Rajkot,Retail,2026-07-08,widishajani@example.com
7114,Urvashi Borde,7868742712,Gandhinagar,Wholesale,2025-10-02,ira16@example.com
7115,Lajita Sastry,9553766772,Ahmedabad,Retail,2024-11-15,kandaqarin@example.com
7116,Alexander Aggarwal,8544072869,Gandhinagar,Wholesale,2026-01-10,khuranamahika@example.org
7117,Chaitaly Bora,6075993416,Ahmedabad,Wholesale,2024-03-21,wchahal@example.com
7118,Chavvi Pathak,1129274134,Rajkot,Wholesale,2025-06-25,neha73@example.org
7119,Rehaan Acharya,9914047044,Jamnagar,Retail,2025-09-23,adeep@example.org
7120,Janani Puri,822803745,Anand,Retail,2025-08-22,mohininarula@example.com
7121,Banjeet Tella,264058430,Anand,Retail,2024-05-18,aurorachandran@example.org
7122,Chandresh Sarna,7502652239,Vadodara,Wholesale,2025-10-10,sameshmand@example.net
7123,Charita Ramesh,3446174891,Bhavnagar,Wholesale,2026-03-06,ishaan54@example.org
7124,Yashica Ben,5502485987,Vadodara,Retail,2025-03-14,balhaargola@example.org
7125,Noah Vala,6974448646,Vadodara,Wholesale,2026-06-06,aarnav49@example.org
7126,Jeet Jaggi,9843535815,Rajkot,Retail,2025-12-09,ytaneja@example.com
7127,Zilmil Rama,6521437651,Vapi,Wholesale,2025-11-12,somanlavanya@example.org
7128,Anirudh Iyengar,6634764305,Bhavnagar,Wholesale,2024-09-24,xavierdeshpande@example.com
7129,Aachal Bhattacharyya,3360368142,Vapi,Retail,2025-09-25,kalawatika@example.org
7130,Eiravati Cheema,344844798,Bhavnagar,Wholesale,2025-05-13,rsekhon@example.net
7131,Hemani Sharma,9074863876,Jamnagar,Retail,2025-06-12,frederickpathak@example.org
7132,Lakshmi Goel,5921958337,Surat,Wholesale,2024-03-17,hansomkaar@example.org
7133,Imaran Dixit,2361811711,Jamnagar,Wholesale,2024-02-21,xganesan@example.org
7134,Thomas Joshi,8638858853,Bharuch,Wholesale,2023-08-22,anvibahl@example.org
7135,Balveer Sabharwal,6887008852,Vadodara,Wholesale,2025-04-02,bakhshi42@example.org
7136,Anirudh Atwal,878653821,Vapi,Retail,2025-02-21,arya44@example.net
7137,Tanay Thakkar,7830810104,Ahmedabad,Retail,2025-05-11,chandresh48@example.com
7138,Keya Suri,3624840769,Bhavnagar,Retail,2023-10-18,karaunni@example.org
7139,Arin Shroff,6838192966,Rajkot,Wholesale,2025-05-04,chasmumkrish@example.com
7140,Imaran Dubey,2548194965,Ahmedabad,Wholesale,2026-05-13,omisha89@example.com
7141,Chaitaly Menon,7059767563,Vadodara,Wholesale,2026-02-14,oscardeo@example.com
7142,Max Loke,8970280730,Ahmedabad,Retail,2023-12-06,soodvedika@example.net
7143,Gabriel Date,1005953789,Bhavnagar,Wholesale,2023-09-26,madhavbaral@example.org
7144,Vamakshi Shankar,4021594240,Surat,Wholesale,2026-03-27,harini49@example.net
7145,Pranit Bhardwaj,4371196053,Bhavnagar,Retail,2024-06-28,virkjatin@example.com
7146,Owen Tella,6927032879,Surat,Wholesale,2023-08-06,sachi54@example.org
7147,Luke Saini,8926451668,Anand,Retail,2025-11-03,vaishnavigandhi@example.org
7148,Tristan Sundaram,7462420720,Gandhinagar,Retail,2025-03-05,jayaramankalpit@example.org
7149,Jack Dixit,5274517926,Anand,Wholesale,2026-02-05,ambleyahvi@example.net
7150,Ijaya Bhatnagar,108475592,Anand,Retail,2026-04-02,jeremiahpatla@example.net
7151,Ikbal Bhattacharyya,4366307879,Anand,Wholesale,2025-06-21,vsibal@example.com
7152,Vrishti Batta,7971194174,Surat,Wholesale,2024-11-24,raagini17@example.org
7153,Ayushman Maharaj,1036493523,Anand,Retail,2025-07-24,maya34@example.org
7154,Inaya Kumer,1052168308,Bharuch,Wholesale,2024-12-31,zachariajeevika@example.org
7155,Aarush Agrawal,817798514,Rajkot,Wholesale,2023-11-17,mrana@example.com
7156,Jackson Dash,8306491292,Vapi,Retail,2024-02-05,victor25@example.net
7157,Aradhana Shukla,5436806038,Anand,Wholesale,2025-04-02,lekhatailor@example.net
7158,Gauri Saxena,5607911366,Jamnagar,Retail,2026-03-24,prasadtara@example.org
7159,Nisha Kala,6077332939,Vapi,Wholesale,2023-08-18,sakshamloyal@example.net
7160,Nisha Doshi,1873548470,Surat,Retail,2024-10-17,samuelbasu@example.com
7161,Yoshita Warrior,5617757679,Surat,Retail,2024-02-19,dtank@example.net
7162,Jagat Kale,6811145067,Anand,Retail,2023-11-15,agastyasethi@example.net
7163,Varenya Nazareth,222109241,Surat,Retail,2025-11-29,dkashyap@example.net
7164,Baghyawati Chanda,2650047084,Bharuch,Wholesale,2024-07-16,senabha@example.net
7165,Balhaar Krishna,6879077085,Ahmedabad,Retail,2024-07-08,goleqarin@example.com
7166,Dipta Sane,1239911125,Vapi,Wholesale,2026-05-09,jmody@example.com
7167,Ekbal Garde,8949566224,Rajkot,Wholesale,2024-02-28,david93@example.org
7168,Ekta Garg,9156706428,Vapi,Wholesale,2025-01-18,lakshit68@example.org
7169,Sanya Mann,885234334,Vapi,Wholesale,2026-06-27,aadibandi@example.net
7170,Harish Gulati,8609443240,Bharuch,Retail,2025-04-12,dsabharwal@example.org
7171,Ekanta De,7448754998,Surat,Wholesale,2024-12-29,iyerwyatt@example.net
7172,Harrison Mangat,2542676539,Ahmedabad,Wholesale,2024-06-21,sharmaadya@example.org
7173,Kala Master,1909122851,Surat,Retail,2024-10-29,harishiyengar@example.com
7174,Baghyawati Chopra,6134091190,Vadodara,Wholesale,2024-11-11,tsampath@example.org
7175,Hemal Andra,8316820210,Jamnagar,Retail,2026-02-11,janya27@example.org
7176,Saanvi Balay,1410989842,Anand,Wholesale,2023-08-08,halderxavier@example.net
7177,Owen Garg,4534893142,Gandhinagar,Retail,2024-10-28,lmani@example.org
7178,Orinder Oommen,176864861,Rajkot,Wholesale,2024-03-04,vrishti31@example.com
7179,Kabir Majumdar,418875354,Anand,Wholesale,2025-09-25,kotharilohit@example.org
7180,Geetika Kamdar,6411321166,Vapi,Wholesale,2025-04-25,rishisachar@example.net
7181,Ekantika Saran,6599229374,Vapi,Wholesale,2023-09-10,frado56@example.net
7182,Samuel Dutta,2533081136,Gandhinagar,Retail,2023-07-20,sai07@example.org
7183,Vincent Banerjee,3040522042,Vapi,Retail,2026-06-25,balhaarwalia@example.net
7184,Samuel Som,6765331766,Bharuch,Retail,2024-01-11,mohiniedwin@example.com
7185,Chakrika Choudhary,5438078867,Vadodara,Wholesale,2024-12-01,shaurya95@example.net
7186,Krish Badal,6523657974,Surat,Retail,2026-03-04,gaggarwal@example.com
7187,Fiyaz Shanker,9400079480,Rajkot,Retail,2024-08-05,eramesh@example.org
7188,Ganga Bora,5916717166,Ahmedabad,Retail,2026-01-01,yashicatata@example.org
7189,Meera Samra,6110090966,Ahmedabad,Retail,2026-05-22,ishanichaudhry@example.com
7190,Hema Bose,4279286396,Surat,Wholesale,2025-02-03,anjalisrivastava@example.com
7191,Caleb Vora,654749563,Surat,Retail,2024-09-14,bnatt@example.net
7192,Frederick Biswas,8872313538,Surat,Retail,2026-01-26,suleodika@example.net
7193,Diya Nagi,2424264874,Anand,Wholesale,2025-01-30,idika13@example.com
7194,Chandani Sidhu,7660517240,Vadodara,Retail,2023-09-17,inayamanda@example.org
7195,Vasatika Sen,3341919862,Gandhinagar,Wholesale,2026-01-09,cramachandran@example.com
7196,Warjas Merchant,6801218495,Bhavnagar,Retail,2024-06-25,chayre@example.org
7197,Jagat D’Alia,5575063791,Vapi,Wholesale,2025-03-02,jvasa@example.com
7198,Daksha Sheth,8270402316,Anand,Retail,2023-08-20,leena60@example.com
7199,Oscar Chacko,6881794144,Vadodara,Retail,2024-02-14,luke06@example.org
7200,Vedika Krishnan,6267356355,Gandhinagar,Retail,2025-08-16,halderzinal@example.com
7201,Joshua Bobal,2426823174,Vadodara,Wholesale,2023-08-23,cshah@example.net
7202,Falak Khatri,6681711295,Jamnagar,Retail,2024-09-22,tkarpe@example.net
7203,Idika Goyal,235008144,Ahmedabad,Retail,2025-06-19,anmolmittal@example.com
7204,Aarav Golla,4896586127,Vadodara,Retail,2024-12-01,qchhabra@example.org
7205,Bhavani Sibal,3339363694,Vadodara,Retail,2024-02-07,mistrybhavya@example.net
7206,Darpan Apte,4718554725,Gandhinagar,Retail,2025-04-03,duttsamarth@example.org
7207,Advik Kohli,5839021177,Jamnagar,Retail,2023-12-03,abava@example.org
7208,Madhavi Nigam,2951604110,Bhavnagar,Retail,2026-06-03,ryan75@example.net
7209,Urishilla Dugar,9938000874,Vapi,Retail,2024-11-15,lohit40@example.org
7210,Lakshmi Jani,8544688643,Jamnagar,Retail,2025-05-24,samarthnatt@example.org
7211,Gautam Bava,3904060468,Gandhinagar,Wholesale,2023-11-15,tankvanya@example.com
7212,Darika Manda,3382109822,Vapi,Wholesale,2023-12-27,grewalkevin@example.net
7213,Udant Salvi,2648789033,Gandhinagar,Wholesale,2024-08-15,yuvrajbasak@example.org
7214,Tristan Mall,4291927412,Vapi,Retail,2026-07-04,emallick@example.org
7215,Elijah Dada,4116608594,Surat,Wholesale,2024-04-13,yashasvi35@example.com
7216,Sanaya Kara,6614845424,Bhavnagar,Retail,2026-03-28,ukashyap@example.org
7217,Watika Shere,8595084829,Bharuch,Retail,2025-05-02,prashadindrajit@example.org
7218,Guneet Comar,9366989335,Gandhinagar,Wholesale,2025-10-26,chakrabartiatharv@example.net
7219,Ekanta Walia,9343918718,Vapi,Retail,2026-05-09,bishakha98@example.org
7220,Quincy Goel,3663705269,Vapi,Retail,2026-02-23,chavvisethi@example.net
7221,Pooja Shenoy,5270665504,Anand,Retail,2023-07-31,janani11@example.com
7222,Tanay Kunda,2981121302,Bhavnagar,Retail,2025-05-31,keyadevan@example.net
7223,Faris Swaminathan,2001427702,Bhavnagar,Wholesale,2024-03-07,bahadurjit31@example.org
7224,Ranveer Sahni,6635403152,Bhavnagar,Retail,2025-06-27,meghanachauhan@example.org
7225,Gayathri Bakshi,7772909013,Bharuch,Wholesale,2024-10-10,aashi48@example.org
7226,Matthew Magar,9560159230,Vadodara,Wholesale,2024-06-17,samesh54@example.org
7227,Fariq Ramanathan,7919153682,Vapi,Retail,2024-11-29,sarafbhanumati@example.net
7228,Prisha Dyal,6740275769,Vapi,Wholesale,2025-05-13,kdeol@example.org
7229,Vaishnavi Gokhale,1989436120,Bhavnagar,Retail,2025-08-26,chadhavrishti@example.com
7230,Zarna Chaudry,4372440004,Gandhinagar,Wholesale,2024-08-09,ekanioza@example.com
7231,Adya Doshi,2821401850,Vapi,Wholesale,2026-07-01,khalsaguneet@example.com
7232,Tristan Dara,786652991,Ahmedabad,Wholesale,2025-04-19,yachana86@example.net
7233,Ladli Desai,7008068655,Ahmedabad,Wholesale,2024-09-24,walijoshua@example.net
7234,Lipika Kumer,2812481286,Vadodara,Wholesale,2024-02-13,lkanda@example.org
7235,Vritti Sama,8167489639,Bharuch,Wholesale,2023-11-23,maanas76@example.net
7236,Oscar Chad,8021697184,Vapi,Wholesale,2025-06-27,pkadakia@example.com
7237,Hritik Zacharia,2556795287,Anand,Wholesale,2024-10-03,pbawa@example.org
7238,Naveen Narula,2617302249,Surat,Wholesale,2024-11-20,ekalingasetty@example.net
7239,Balveer Varma,3158855819,Vapi,Retail,2025-01-22,balveerganesan@example.net
7240,Kabir Shan,277227805,Surat,Retail,2025-11-09,ishani54@example.org
7241,Yutika Baria,217338984,Vapi,Wholesale,2025-11-11,glala@example.org
7242,Ekani Lal,7082799455,Rajkot,Retail,2025-02-15,singhdivya@example.org
7243,Megha Mutti,2923274858,Bhavnagar,Retail,2024-06-28,snehasethi@example.com
7244,Chanakya Toor,7716010021,Surat,Wholesale,2025-01-16,jnaidu@example.net
7245,Brijesh Khosla,7624715827,Ahmedabad,Retail,2026-04-25,sdara@example.org
7246,Avi Rajagopalan,1269846492,Bhavnagar,Wholesale,2024-10-02,deonaveen@example.org
7247,Jeet Biswas,136491313,Rajkot,Retail,2023-12-05,ayushnagi@example.net
7248,Lipika Kapur,7536483505,Surat,Wholesale,2023-11-08,ayushagrawal@example.net
7249,Advik Chad,5319429402,Vapi,Retail,2023-11-26,murtyaarav@example.org
7250,Ira Kata,9421784594,Jamnagar,Retail,2025-11-19,joshuamaharaj@example.net
7251,Gautam Sami,7560468393,Anand,Wholesale,2023-09-15,birvidhi@example.net
7252,Abdul Sharma,4528989367,Rajkot,Wholesale,2023-08-08,oviyamunshi@example.org
7253,Abha Dar,4833246565,Vapi,Retail,2025-05-26,tandonoeshi@example.net
7254,Naveen Chaudhuri,2091666446,Surat,Wholesale,2026-04-05,chamelidasgupta@example.org
7255,Bimala Babu,5605500027,Bhavnagar,Retail,2024-08-29,cborra@example.org
7256,Osha Dhawan,1931063376,Ahmedabad,Wholesale,2025-08-09,sarmareva@example.com
7257,Jack Subramanian,2199606657,Rajkot,Retail,2026-02-02,chaudharizayan@example.com
7258,Charles Lata,5604075611,Gandhinagar,Retail,2024-06-14,krishasachdeva@example.org
7259,Timothy Sarraf,5565034641,Bhavnagar,Wholesale,2024-01-11,danieldate@example.net
7260,Vamakshi Kalita,2933730678,Ahmedabad,Retail,2024-03-10,chandekansh@example.net
7261,Lucky Mahajan,8654212477,Gandhinagar,Wholesale,2026-01-06,isaran@example.net
